id	Arousal	Dominance	Valence	sentence
WhereToHongKong_10916_11084	3.0	3.0	3.0	b'Just to the east of the financial district Wan Chai was once an area of sleazy clubs and topless bars this was the setting for The World of Suzy Wong'
WhereToHongKong_11085_11219	3.0	3.0	3.0	b'Servicemen relaxing from the rigors of the Vietnam War poured millions of dollars into the Wan Chai boom of the 1960s'
WhereToHongKong_11220_11380	3.0	3.0	3.0	b'There are still bars and clubs here but the area has become almost mainstream and office towers are replacing many of the sinful old premises'
WhereToHongKong_11389_11568	3.0	3.0	3.0	b'The Wan Chai waterfront is dominated by the Hong Kong Convention and Exhibition Centre the largest in Asia which includes hotels theaters and exhibition halls'
WhereToHongKong_11569_11690	3.0	3.0	3.0	b'The convention center an extension on reclaimed land affords stunning views of the Wan Chai waterfront'
WhereToHongKong_11691_11837	3.0	3.0	3.0	b'Adjacent just west of the convention center is another modern highlight the Academy for the Performing Arts on Gloucester Road'
WhereToHongKong_11846_11977	3.0	3.0	3.0	b'On Wan Chai\xe2\x80\x99s Bowen Road Maiden\xe2\x80\x99s Rock also called Lover\xe2\x80\x99s Rock is the gathering place for the annual Maiden\xe2\x80\x99s festival'
WhereToHongKong_11986_12068	3.0	3.0	3.0	b'Although it is not a tourist attraction the rock is steeped in tradition'
WhereToHongKong_12069_12213	4.0	3.0	3.0	b'Every August young women convene to light joss sticks and some even climb the ninemeter 30ft rock to pray for good husbands'
WhereToHongKong_12243_12363	3.0	3.0	3.0	b'About 2 km a mile east of Wan Chai Causeway Bay is second only to Tsim Sha Tsui as Hong Kong\xe2\x80\x99s place to shop'
WhereToHongKong_12364_12505	4.0	3.0	4.0	b'A prosperous tourist district it is full of shopping centers and department stores along with a number of good restaurants'
WhereToHongKong_12506_12578	3.0	3.0	3.0	b'The busy nightandday crowds make this area vibrant and lively'
WhereToHongKong_12587_12774	3.0	3.0	3.0	b'On the nautical side is the Causeway Bay typhoon shelter where expensive yachts are anchored almost gunwale to gunwale and the Hong Kong Yacht Club has its headquarters'
WhereToHongKong_12775_12929	3.0	3.0	3.0	b'Across Gloucester Road opposite the World Trade Centre is the Noonday Gun which under British rule was sounded on the stroke of midday'
WhereToHongKong_12930_13016	3.0	3.0	4.0	b'Silent for a time the tradition has been revived and is a tourist attraction'
WhereToHongKong_13017_13063	2.0	3.0	3.0	b'It\xe2\x80\x99s not clear how the custom started'
WhereToHongKong_13064_13303	3.0	3.0	3.0	b'One story has it that traders Jardine Matheson  Co fired a private salute for a visiting tycoon an act that incensed the colonial authorities who felt that they had the sole right to issue such a 21gun welcome'
WhereToHongKong_13304_13465	3.0	3.0	3.0	b'As a result the merchants were forced to limit their salvoes to one a day\xe2\x80\x82\xe2\x80\x94\xe2\x80\x82and from then on they signaled the noon hour daily for all to hear'
WhereToHongKong_13466_13558	3.0	3.0	3.0	b'The gun was made famous by Noel Coward\xe2\x80\x99s satirical song \xe2\x80\x9cMad Dogs and Englishmen \xe2\x80\x9d'
WhereToHongKong_13567_13673	3.0	3.0	3.0	b'Farther east is Hong Kong\xe2\x80\x99s largest park Victoria Park with sports grounds and other facilities'
WhereToHongKong_13674_13839	3.0	3.0	3.0	b'On the eastern side of Victoria Park on Causeway Road is Tin Hau Temple dedicated to Tin Hau the Taoist Queen of Heaven and patroness of seafarers'
WhereToHongKong_13840_13950	3.0	3.0	3.0	b'Originally the temple was on the shore but reclamation projects have now left it high and dry'
WhereToHongKong_13951_14082	2.0	3.0	3.0	b'On the 23rd day of the Third Moon the birthday of the goddess is celebrated here and in all Hong Kong fishing communities'
WhereToHongKong_14091_14127	3.0	3.0	3.0	b'Inland from the bay is Happy Valley'
WhereToHongKong_14128_14247	3.0	3.0	2.0	b'At one time it was a very miserable valley a swampland conducive only to breeding malarial mosquitoes'
WhereToHongKong_14248_14290	3.0	3.0	3.0	b'It is home to Hong Kong\xe2\x80\x99s first racetrack'
WhereToHongKong_14291_14479	3.0	3.0	3.0	b'Hong Kong\xe2\x80\x99s gamblers are so eager to play the horses that despite the opening of a bigger and better racetrack at Sha Tin the Happy Valley Racecourse is thriving'
WhereToHongKong_14488_14714	3.0	3.0	3.0	b'Up Tai Hang Road behind Causeway Bay is Aw Boon Haw Tiger Balm Gardens open daily 930am\xe2\x80\x934pm founded in 1935 by the late Aw Boon Haw who became a millionaire by producing the medicinal Tiger Balm'
WhereToHongKong_14715_14917	3.0	3.0	3.0	b'It does not in fact contain any ingredients from tigers but does promise to cure a wide range of problems such as colds headaches rheumatism gout toothache and scorpion bites '
WhereToHongKong_14918_15100	3.0	3.0	3.0	b'With its garish pagodas artificial caves and brightly painted statues of wellknown Taoist and Buddhist legends the garden is an obvious photo opportunity'
WhereToHongKong_15134_15434	3.0	3.0	3.0	b'Aberdeen the island\xe2\x80\x99s oldest settlement once a pirate lair is home to the \xe2\x80\x9cfloating population\xe2\x80\x9d\xe2\x80\x82\xe2\x80\x94 the boat people who spend their entire lives on the junks in the harbor some proudly claiming never to have set foot on land except for funerals which don\xe2\x80\x99t count'
WhereToHongKong_15435_15685	3.0	3.0	3.0	b'The junks are a picturesque sight children frolicking on the poop deck women preparing food or playing mahjong elderly folk watching the sunset dogs and cats underfoot songbirds in bamboo cages overhead\xe2\x80\x82\xe2\x80\x94\xe2\x80\x82and all afloat'
WhereToHongKong_15694_15838	3.0	3.0	3.0	b'The boats may appear deceptively primitive but many of them have their own electric generators and all the modern conveniences'
WhereToHongKong_15839_15983	3.0	3.0	3.0	b'There are fewer boats now than in the past many boat people especially the younger generation have moved to housing projects'
WhereToHongKong_15984_16088	3.0	3.0	3.0	b'You can take a tour of the port in one of the small sampans propelled by hand by women drivers'
WhereToHongKong_16089_16181	3.0	3.0	3.0	b'A halfhour tour costs HK50 pay at the end or the driver may cut your trip short'
WhereToHongKong_16190_16287	3.0	3.0	3.0	b'Aberdeen\xe2\x80\x99s theatrical floating restaurants have been a tourist attraction for many years'
WhereToHongKong_16288_16382	3.0	3.0	3.0	b'The food may not live up to expectations but the fantasy environment makes up for it'
WhereToHongKong_16383_16595	3.0	3.0	3.0	b'If you can get up early enough you can attend the predawn auction held at the vast local wholesale fish market otherwise have a look at the street market that goes on later in the day'
WhereToHongKong_16604_16828	3.0	3.0	3.0	b'The peninsula opposite the east coast of Ap Lei Chau island contains Ocean Park open daily 10am\xe2\x80\x936pm admission HK150 adults HK75 children which has become one of Hong Kong\xe2\x80\x99s biggest attractions'
WhereToHongKong_16829_16915	3.0	3.0	3.0	b'It is divided into three areas a highland a lowland and the Middle Kingdom'
WhereToHongKong_16916_17076	3.0	3.0	3.0	b'Linking the lowland and highland sections of the park a cablecar system offers spectacular views across to the islands of the South China Sea'
WhereToHongKong_17085_17244	4.0	3.0	4.0	b'The Oceanarium is said to be the largest in the world and the Ocean Theatre features displays by dolphins killer whales seals and pelicans'
WhereToHongKong_17245_17372	4.0	3.0	4.0	b'An enormous rollercoaster rising way above the sea space wheels and highdiving shows guarantee a day of excitement'
WhereToHongKong_17373_17571	3.0	3.0	3.0	b'The Middle Kingdom is a recreated \xe2\x80\x9cliving\xe2\x80\x9d history of China\xe2\x80\x99s past presented through a number of fullsize replicas of shrines temples pagodas palaces and street scenes'
WhereToHongKong_17572_17699	3.0	3.0	4.0	b'There are also demonstrations of traditional Chinese crafts including silkweaving pottery and p apermaking'
WhereToHongKong_17700_17775	3.0	3.0	3.0	b'Water World formerly in the complex has closed for redevelopment'
WhereToHongKong_17902_17983	3.0	3.0	3.0	b'The next inlet is Repulse Bay a roomy sandy crescent with green hills'
WhereToHongKong_17984_18089	3.0	3.0	3.0	b'It\xe2\x80\x99s so attractive and so easy to reach that it\xe2\x80\x99s packed with sunbathers all summer long'
WhereToHongKong_18098_18176	3.0	3.0	3.0	b'Stanley was once one of the main fishing villages on Hong Kong Island'
WhereToHongKong_18177_18291	3.0	3.0	3.0	b'The wellknown Stanley Mar\xc2\xadket see page 55 is a major source for bargain clothing and other merchandise'
WhereToHongKong_18292_18358	3.0	3.0	3.0	b'Stanley is also a favorite place of residence for expats'
WhereToHongKong_18359_18452	3.0	3.0	4.0	b'The waterfronts at Repulse Bay and Stanley are lined with good caf\xc3\xa9s and restaurants'
WhereToHongKong_18477_18568	3.0	3.0	3.0	b'Though much smaller than Hong Kong Island Kowloon has almost twice the population'
WhereToHongKong_18569_18696	2.0	3.0	3.0	b'In many areas the density reaches the equivalent of 150000 inhabitants per square km a quarter square mile'
WhereToHongKong_18705_18838	3.0	3.0	3.0	b'Most of Kowloon\xe2\x80\x99s attractions for visitors are centered near the tip of the peninsula in the district known as Tsim Sha Tsui'
WhereToHongKong_18847_19032	3.0	3.0	3.0	b'Adjacent to the Star Ferry terminal is Ocean Terminal where international cruise ships dock and the gigantic Harbour City a complex of malls hotels and restaurants'
WhereToHongKong_19041_19271	3.0	3.0	4.0	b'If you walk east on the Star Ferry terminal concourse you will find yourself on the wonderful Promenade which begins at the clock tower all that remains of the once grand KowloonCanton Railway Terminus'
WhereToHongKong_19272_19359	3.0	3.0	4.0	b'The waterfront here offers unparalled views of the harbor and Hong Kong Island'
WhereToHongKong_19360_19544	3.0	3.0	3.0	b'If you continue to the end of the promenade you will be in Tsim Sha Tsui East a busy commercial district built on more than 60 hectares 150 acres of reclaimed land'
WhereToHongKong_19553_19630	3.0	3.0	3.0	b'Flanked by the clock tower is the imposing Hong Kong Cultural Centre'
WhereToHongKong_19631_19786	3.0	3.0	3.0	b'Hong Kong\xe2\x80\x99s major venue for the performing arts the building has been criticized for its fortresslike architecture and windowless fa\xc3\xa7ade'
WhereToHongKong_19787_19894	3.0	3.0	3.0	b'The interior is a comfortable amalgam of Chinese and Western design with an impressive main lobby'
WhereToHongKong_19895_20045	3.0	3.0	3.0	b'The center contains a concert hall with acclaimed acoustics theaters a library an exhibition gallery shops restaurants and bars'
WhereToHongKong_20054_20284	3.0	3.0	3.0	b'Next door is the Hong Kong Space Museum and Theatre open Monday Wed\xc2\xadnesday\xe2\x80\x93Friday 1\xe2\x80\x939pm Sat\xc2\xadur\xc2\xadday Sunday 10am\xe2\x80\x939pm closed Tuesday admission HK10 adults HK5 children separate admission to theater'
WhereToHongKong_20285_20431	3.0	3.0	3.0	b'Its futuristic dome design is striking inside are interactive exhibits including one in which you can experience weightlessness'
WhereToHongKong_20432_20480	3.0	3.0	3.0	b'The theater presents \xe2\x80\x9csky shows\xe2\x80\x9d and IMAX films'
WhereToHongKong_20481_20598	3.0	3.0	3.0	b'The Hong Kong Museum of Art see page 54 stands behind the Space Museum next to the cultural center'
WhereToHongKong_20599_20763	3.0	3.0	3.0	b'It contains the Xubaizhi collection of painting and calligraphy galleries devoted to antiquities and ceramics and a gallery of modern Chinese art'
WhereToHongKong_20764_20861	3.0	3.0	3.0	b'Particularly interesting is the collection of paintings and photographs of old Hong Kong'
WhereToHongKong_20862_20939	3.0	3.0	4.0	b'The museum mounts special exhibitions and has an excellent gift shop'
WhereToHongKong_20948_21018	3.0	3.0	3.0	b'A few blocks up Chatham Road South are two more major museums'
WhereToHongKong_21019_21217	3.0	3.0	3.0	b'The Scien\xc2\xadce Mus\xc2\xadeum see page 55 is a stateoftheart interactive museum that will teach you how everything and anything works from ancient sailing ships to the latest technology'
WhereToHongKong_21424_21556	3.0	3.0	4.0	b'The fascinating collection of artifacts pertaining showcases 6000 years of Hong Kong\xe2\x80\x99s history and Chinese culture'
WhereToHongKong_21565_21714	3.0	3.0	3.0	b'Just across Salisbury Road from the cultural center is the historic Peninsula Hotel now expanded and modernized by a 32story tower'
WhereToHongKong_21715_21828	3.0	3.0	3.0	b'Its restored lobby is Hong Kong\xe2\x80\x99s most elegant gathering place afternoon tea here is a visitors\xe2\x80\x99 ritual'
WhereToHongKong_21837_21966	3.0	3.0	3.0	b'Alongside the hotel runs busy Nathan Road Hong Kong\xe2\x80\x99s fabled shopping street lined with shops hotels and restaurants'
WhereToHongKong_21975_22105	3.0	3.0	3.0	b'Kowloon\xe2\x80\x99s main street was created by Sir Matthew Nathan when he was governor of Hong Kong at the turn of the 19th century'
WhereToHongKong_22106_22252	3.0	3.0	3.0	b'At the time it was built many thought it absurd to have a treelined boulevard running through what was practically a wilderness'
WhereToHongKong_22253_22324	3.0	3.0	3.0	b'Now the former \xe2\x80\x9cNathan\xe2\x80\x99s Folly\xe2\x80\x9d is known as the \xe2\x80\x9cGolden Mile \xe2\x80\x9d'
WhereToHongKong_22333_22552	3.0	3.0	3.0	b'A few blocks up Nathan Road is Kowloon Park open daily 6am\xe2\x80\x93midnight elegantly laid out with fountains promenades and ornamental gardens be sure to go up the steps to see the Sculpture Walk'
WhereToHongKong_22561_22655	3.0	3.0	3.0	b'Farther up Nathan Street you will reach Yau Ma Tei one of the older parts of Kowloon'
WhereToHongKong_22656_22866	3.0	3.0	3.0	b'Turn off Nathan and walk down Kansu Street to find the Jade Market open 10am\xe2\x80\x933pm see page 80 with more than 100 stalls spread out in a large tent just before you reach the overpass'
WhereToHongKong_22875_22984	3.0	3.0	3.0	b'Hong Kong\xe2\x80\x99s liveliest market scene is the Temple Street Night Market see page 55 near Jordan Road'
WhereToHongKong_22985_23183	3.0	3.0	3.0	b'Everything is sold here from clothing to souvenirs to electronic goods and the market is known for its streetside food stalls where you can dine inexpensively on seafood'
WhereToHongKong_23184_23381	3.0	3.0	3.0	b'The market runs all the way up to Tin Hau Temple where you will find fortune tellers\xe2\x80\x99 tables some speak English and possibly street performers singing Chinese opera or pop songs'
WhereToHongKong_23382_23532	3.0	3.0	3.0	b'The temple is one of the many dedicated to Tin Hau goddess of seafarers this one also houses an altar to Shing Wong the city\xe2\x80\x99s god'
WhereToHongKong_23533_23664	3.0	3.0	4.0	b'In the daytime the temple open 8am\xe2\x80\x936pm attracts worshipers and its park attracts strollers and mahjong players'
WhereToHongKong_23673_23798	3.0	3.0	3.0	b'Nathan Road goes all the way up to Boundary Street which marks the boundary between Kowloon and the New Territories'
WhereToHongKong_23799_23917	3.0	3.0	3.0	b'Near Boundary Street off Prince Edward Street West is the Yuen Po Street Bird Garden open 8am\xe2\x80\x937pm'
WhereToHongKong_23918_24124	3.0	3.0	3.0	b'Birds are favorite pets in Hong Kong valued for their singing rather than their plumage and here you\xe2\x80\x99ll find all kinds of birds for sale as well as elaborate teak and bamboo cages'
WhereToHongKong_24133_24390	3.0	3.0	3.0	b'Off the beaten path in Sham Shui Po west of the junction of Nathan Road and Boundary Street is the Lei Cheng Uk Han Tomb and Museum on Tonkin Road open Monday\xe2\x80\x93Wednesday and Friday\xe2\x80\x93Saturday 10am\xe2\x80\x936pm Sunday 1\xe2\x80\x936pm closed Thursday'
WhereToHongKong_24391_24483	2.0	3.0	3.0	b'This ancient burial vault is believed to date back to the Han Dynasty ad 25\xe2\x80\x93220'
WhereToHongKong_24484_24590	3.0	3.0	3.0	b'The barrelvaulted chambers were discovered while excavating for a nearby housing project'
WhereToHongKong_24623_24676	3.0	3.0	3.0	b'Hong Kong\xe2\x80\x99s New Territories begin at Boundary Street'
WhereToHongKong_24685_24981	3.0	3.0	4.0	b'Surprises spring up on all sides new industrial complexes alongside sleepy farming villages skyscraper towns blooming in the middle of nowhere Hakka women in their traditional flat straw hats with hanging black curtains water buffalo and flashes of azalea everywhere'
WhereToHongKong_24990_25191	3.0	3.0	3.0	b'The New Territories can be explored by taking the Kowloon\xe2\x80\x93Canton Railway KCR which makes 10 stops between the station in Kowloon and Sheung Shui the last stop before entering China'
WhereToHongKong_25192_25326	3.0	3.0	3.0	b'Ask the tourist authority about its interesting Heritage Tour from Kowloon and other countryside tours see page 113'
WhereToHongKong_25335_25509	3.0	3.0	3.0	b'The main highway makes a circuit of the New Territories beginning with the new town of Tsuen Wan situated in an area of heavy industry just west of Kowloon'
WhereToHongKong_25510_25680	3.0	3.0	3.0	b'North of the town a commanding view over all the New Territories to the north can be seen from Tai Mo Shan Hong Kong\xe2\x80\x99s highest peak at 957 m 3140 ft'
WhereToHongKong_25681_25733	3.0	3.0	3.0	b'The highway continues parallel to the coast'
WhereToHongKong_25734_25857	3.0	3.0	3.0	b'Onethird of all Hong Kong\xe2\x80\x99s beaches are to be found in a single 14km 9mile stretch of this region\xe2\x80\x99s shoreline'
WhereToHongKong_25866_25994	3.0	3.0	3.0	b'Place names are often based on the distance to the nearest milepost as measured from the tip of the Kowloon peninsula'
WhereToHongKong_25995_26060	3.0	3.0	3.0	b'Thus you will find \xe2\x80\x9c1912mile Beach\xe2\x80\x9d at Castle Peak Bay'
WhereToHongKong_26069_26138	3.0	3.0	3.0	b'The main road continues clockwise around the New Territories'
WhereToHongKong_26139_26219	3.0	3.0	3.0	b'As you approach the border you can glimpse the skyscrapers of Shenzhen'
WhereToHongKong_26220_26504	3.0	3.0	3.0	b'The lookout point at Lok Ma Chau was once known as Hong Kong\xe2\x80\x99s \xe2\x80\x9cwindow on China\xe2\x80\x9d\xe2\x80\x82\xe2\x80\x94\xe2\x80\x82in the years of China\xe2\x80\x99s isolation from the West tourists would come to the lookout point here and rent binoculars in order to get a glimpse of the great mystery beyond'
WhereToHongKong_26513_26685	3.0	4.0	3.0	b'Set amid Tseun Wan\xe2\x80\x99s residential towers is the 18thcentury walled village of Sam Tung Uk now preserved as a museum and a short walk from the MTR station'
WhereToHongKong_26686_26806	3.0	3.0	3.0	b'Not far away at milepost 21 near the large new town of Tuen Mun is a Taoist retreat known as Ching Chung Koon'
WhereToHongKong_26815_26929	3.0	4.0	3.0	b'This \xe2\x80\x9cTemple of Green Pines\xe2\x80\x9d is a spacious complex containing temples and pavilions statues and gardens'
WhereToHongKong_26930_27028	3.0	3.0	3.0	b'It is known for its collection of bonsai and houses a jade seal more than 1000 years old'
WhereToHongKong_27029_27207	3.0	3.0	3.0	b'Among the ponds is one inhabited by turtles Visitors toss in coins in the hope of bouncing one off a turtle\xe2\x80\x99s head a sure way of achieving good fortune'
WhereToHongKong_27216_27393	3.0	3.0	3.0	b'An even more interesting image out of Chinese history is the walled village of Kat Hing Wai in the village of Kam Tin just outside the market town of Yuen Long'
WhereToHongKong_27394_27477	3.0	3.0	3.0	b'This is the most easily accessible of the New Territories\xe2\x80\x99 walled villages'
WhereToHongKong_27478_27587	3.0	3.0	3.0	b'It is built in a square and the only way in is through the gate in the brick defensive wall'
WhereToHongKong_27588_27756	3.0	3.0	3.0	b'Kat Hing Wai was built four or five centuries ago by the Hakka Tang clan one of the Five Great Clans that migrated here from North China see page 11'
WhereToHongKong_27757_27843	3.0	3.0	3.0	b'Many of the old houses in the village have been replaced by modern structures'
WhereToHongKong_27852_27985	3.0	3.0	3.0	b'The Tang clan\xe2\x80\x99s earliest walled village was Lo Wai which also has its defensive wall intact and is entered by a narrow gate'
WhereToHongKong_27994_28065	3.0	3.0	3.0	b'Adjacent to the village is the restored Tang Chung Ling Ancestral Hall'
WhereToHongKong_28074_28268	3.0	4.0	3.0	b'Few traditional ancestral halls remain in China since the antihistorical destruction during the Cultural Revolution so these New Territories ancestral halls are rare survivors'
WhereToHongKong_28269_28382	3.0	3.0	3.0	b'Another such hall belonging to the Liu Clan is Liu Man Shek Tong in the village of Sheung Shui'
WhereToHongKong_28391_28564	3.0	3.0	3.0	b'One of the most interesting sites in the New Territories is Tai Fu Tai another rare survivor this one a mansion that belonged to a Confucian high official'
WhereToHongKong_28565_28724	3.0	3.0	3.0	b'The house was built in 1865 by a member of the Man clan who achieved the rank of tai fu mandarin by doing well in the Imperial Exam\xc2\xadinations'
WhereToHongKong_28725_28861	3.0	3.0	3.0	b'The preservation of this wonderful home is ongoing a projected restoration of the original garden is still in progress'
WhereToHongKong_28862_29109	3.0	3.0	3.0	b'The traditional Qing Dyna\xc2\xadsty style of the mansion is enlivened by a few West\xc2\xadern touches a Baroquestyle ceiling and stained glass above the doorways showing the builder\xe2\x80\x99s uptodate attitude at the time of construction'
WhereToHongKong_29118_29230	3.0	3.0	3.0	b'The highway and the railway stay close together from Fanling site of the best golf courses in the area'
WhereToHongKong_29231_29367	3.0	3.0	3.0	b'Tai Po just south of Fanling is known for its market Tai Po Market which buzzes with activity daily from 7am to 6pm'
WhereToHongKong_29368_29569	3.0	3.0	3.0	b'Just up a lane from the market is the Man Mo Temple with longburning incense coils hanging from its ceiling a popular spot dedicated to the Taoist gods of war and literature'
WhereToHongKong_29578_29704	3.0	3.0	3.0	b'The railway line then curves gracefully around Tolo Harbor an idyllic body of water wellprotected from the open sea'
WhereToHongKong_29705_29903	3.0	3.0	3.0	b'You can take a ferryboat through the harbor past the ingenious Plover Cove reservoir a water catchment area appropriated by damming and draining a broad inlet from the sea'
WhereToHongKong_29904_30051	3.0	3.0	3.0	b'The boats go on to the friendly fishermen\xe2\x80\x99s island of Tap Mun in Mirs Bay with stops in remote hamlets of the Sai Kung Peninsula'
WhereToHongKong_30052_30228	3.0	3.0	3.0	b'The Sai Kung area is the location of two official parks and nature preserves while on the south side of the peninsula are some of the territory\xe2\x80\x99s best beaches'
WhereToHongKong_30237_30344	4.0	3.0	4.0	b'From the next railway station the modern campus of the Chinese University of Hong Kong is visible'
WhereToHongKong_30345_30408	3.0	3.0	3.0	b'Teaching here is conducted in both Chinese and English'
WhereToHongKong_30409_30548	3.0	3.0	3.0	b'The Art Gallery in the Institute of Chinese Studies Building is worth a visit for its painting and calligraphy collections'
WhereToHongKong_30557_30659	3.0	3.0	3.0	b'Sha Tin is the site of the Monastery of 10000 Buddhas which looks down on a burgeoning town'
WhereToHongKong_30660_30837	3.0	3.0	3.0	b'There are hundreds of stone steps in the hillside to walk up before you reach Man Fat Temple with its regiments of small gilt statues of Buddha lining the walls'
WhereToHongKong_30838_30963	3.0	3.0	3.0	b'Some indefatigable climbers will want to go up to the top of the ninestory pink pagoda for a panoramic view'
WhereToHongKong_30964_31094	3.0	3.0	3.0	b'There is a total of 12800 Buddha statues here plus the remains of the monastery\xe2\x80\x99s founder embalmed in gold leaf'
WhereToHongKong_31095_31182	2.0	3.0	3.0	b'Also here is the Hongkong Heritage Museum call Tel 2180 8188 for open hours'
WhereToHongKong_31183_31266	3.0	3.0	3.0	b'The museum has an art collection and displays of toys and other artifacts'
WhereToHongKong_31275_31516	4.0	3.0	4.0	b'Down to earth the Sha Tin Racecourse can accommodate over 80000 spectators and is equipped with every imaginable luxury including a giant video screen facing the stands and for the horses airconditioned stables'
WhereToHongKong_31517_31659	3.0	3.0	3.0	b'Opposite the Sha Tin railway station New Town Plaza features shops cinemas and even a computercontrolled musical fountain'
WhereToHongKong_31668_31741	2.0	3.0	3.0	b'Two natural rock formations are always pointed out on excursions'
WhereToHongKong_31893_32129	3.0	3.0	3.0	b'Legend has it that a local woman climbed the hill every day to watch for her husband returning from across the sea one day the wife and her child were turned to stone as a permanent symbol of her enduring faith'
WhereToHongKong_32130_32200	3.0	3.0	3.0	b'Closer to town is Lion Rock shaped like a lion lying in wait'
WhereToHongKong_32201_32301	3.0	3.0	3.0	b'It really looks the part the tourists know its name even before the guide can translate it'
WhereToHongKong_32330_32480	3.0	3.0	3.0	b'Excursion companies sell a variety of orientation cruises of Hong Kong harbor that include a look at some of its 235 outlying islands'
WhereToHongKong_32481_32667	3.0	3.0	3.0	b'These pleasant but expensive outings can lay the foundation for your own explorations aboard the cheap but usually comfortable ferries used by the islanders themselves'
WhereToHongKong_32668_32914	4.0	3.0	4.0	b'From the ferry terminals on Hong Kong Island you can escape to islands without cars or cares where the local people smile \xe2\x80\x9chello\xe2\x80\x9d and if you\xe2\x80\x99re lucky point you to a secret beach for the ultimate in quality leisure time'
WhereToHongKong_33010_33134	4.0	3.0	3.0	b'The mountainous island of Lantau is the biggest in the colony and covers nearly twice the area of Hong Kong Island'
WhereToHongKong_33135_33331	3.0	3.0	3.0	b'Chek Lap Kok airport sits on reclaimed land just off Lantau plans to build a bridge may change Lantau but at present it is sparsely populated and makes a perfect getaway'
WhereToHongKong_33340_33498	3.0	3.0	3.0	b'At 934 m 3064 ft Lantau Peak is high enough to attract the occasional rain cloud\xe2\x80\x82\xe2\x80\x94\xe2\x80\x82refreshingly cool breezes blow on most hot summer days'
WhereToHongKong_33499_33613	3.0	3.0	3.0	b'More than half the island is parkland and there is a 70km 45mile circular hiking trail see page 92'
WhereToHongKong_33614_33795	3.0	3.0	3.0	b'Ferries depart from Central every two hours between 610am and 1030pm to Silvermine Bay Mui Wo where a bus terminal has buses to all parts of the island'
WhereToHongKong_33796_33836	2.0	3.0	3.0	b'There are also ferries to Discovery Bay'
WhereToHongKong_33845_33973	3.0	3.0	3.0	b'A short bus ride away is Cheung Sha Beach 3 km 2 miles long and popular for its white sand and excellent facilities'
WhereToHongKong_33982_34139	3.0	3.0	3.0	b'The most famous site on the island is the world\xe2\x80\x99s tallest seated bronze statue of Buddha at 22 m 726 ft the Tiantan Buddha see page 55'
WhereToHongKong_34140_34230	3.0	3.0	3.0	b'The statue and a small museum are on a peak up 268 steps above Po Lin Monastery'
WhereToHongKong_34231_34333	3.0	3.0	3.0	b'The monastery is strictly vegetarian and visitors are warned not to bring any meat with them'
WhereToHongKong_34334_34389	3.0	3.0	4.0	b'You can have a delicious vegetarian lunch here'
WhereToHongKong_34398_34654	3.0	3.0	3.0	b'From the monastery hikers enjoy the twohour crosscountry trek down to Silvermine Bay but the authorities have warned walkers to be on the lookout for snakes which can be plentiful in the Lantau hinterland especially in summer'
WhereToHongKong_34655_34753	3.0	3.0	3.0	b'The hillsides that surround the monastery are the site of Hong Kong\xe2\x80\x99s only tea plantation'
WhereToHongKong_34754_34883	3.0	3.0	4.0	b'Visitors are welcome to visit the 24hectare 60acre establishment and may sample the end product Lantau tea'
WhereToHongKong_34892_35053	3.0	3.0	3.0	b'The island\xe2\x80\x99s largest community is Tai O The people of this picturesque village make their living by fishing duckbreeding and foodprocessing'
WhereToHongKong_35054_35229	3.0	3.0	3.0	b'Many of the inhabitants live\xe2\x80\x82\xe2\x80\x94\xe2\x80\x82by choice not necessarily through economic hardship\xe2\x80\x82\xe2\x80\x94\xe2\x80\x82on the water aboard houseboats or in houses on stilts in the main creek'
WhereToHongKong_35238_35354	2.0	3.0	4.0	b'A Trappist monastery situated on a hillside overlooking the east coast of Lantau is also open to visitors'
WhereToHongKong_35355_35473	3.0	3.0	3.0	b'To get here follow the path from the southwest end of Discovery Bay the walk takes about 30 minutes'
WhereToHongKong_35502_35611	3.0	3.0	3.0	b'Some 10 km 6 miles west of Hong Kong lies this small crowded island only one square mile in size'
WhereToHongKong_35612_35760	3.0	3.0	3.0	b'More than 25000 people live here mostly by fishing but there are also expats attracted by its laidback Mediterranean ambience'
WhereToHongKong_35761_35826	3.0	3.0	2.0	b'The island has a checkered past of smuggling and pira cy'
WhereToHongKong_35827_35915	3.0	3.0	3.0	b'That era is gone now but other elements of the island\xe2\x80\x99s old life are preserved'
WhereToHongKong_35916_35991	3.0	3.0	3.0	b'The people still carve jade and build seaworthy junks all by hand'
WhereToHongKong_35992_36078	3.0	3.0	3.0	b'Fish heads discreetly wrapped in paper are still hung out to dry in the sun'
WhereToHongKong_36087_36244	3.0	3.0	3.0	b'Cheung Chau becomes the center of Hong Kong life once a year usually in May during the Bun Festival a folklore extravaganza see page 89'
WhereToHongKong_36245_36482	3.0	3.0	3.0	b'The rest of the year life goes on at its accustomed pace rickety machines chugging in twoman factories children in school uniforms being ferried home to houseboats and the old fishermen stirring shrimp paste'
WhereToHongKong_36491_36647	3.0	3.0	4.0	b'By way of formal tourist attractions Pak Tai Temple built in 1783 has some fine carvings and a great iron sword said to be 600 years old'
WhereToHongKong_36648_36768	3.0	3.0	3.0	b'But the most interesting thing to do here is to explore the two villages on the island Cheung Chau and San Wai'
WhereToHongKong_36769_36884	3.0	3.0	3.0	b'They are an easy walk apart by the harbor road or a longer 45minute hike on the scenic Peak Road'
